match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,event_id,outcome_name,outcome_id,fixed_market_id,opposition_team,under_price,outcome_name_unders,outcome_id_unders,fixed_market_id_unders
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Alperen Sengün,NA,17.5,1.7,BetRight,56408830,Alperen Sengün Over 17.5,1,304546666,NA,2.1,Alperen Sengün Under 17.5,2,304546667
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Alperen Sengün,NA,18.5,1.9,BetRight,56408831,Alperen Sengün Over 18.5,1,304546669,NA,1.86,Alperen Sengün Under 18.5,2,304546668
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Alperen Sengün,NA,19.5,2.15,BetRight,56408832,Alperen Sengün Over 19.5,1,304546673,NA,1.65,Alperen Sengün Under 19.5,2,304546672
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Alperen Sengün,NA,20.5,2.4,BetRight,56408834,Alperen Sengün Over 20.5,1,304546674,NA,1.5,Alperen Sengün Under 20.5,2,304546675
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Jabari Smith Jr.,Houston Rockets,10.5,1.38,BetRight,56408835,Jabari Smith Jr. Over 10.5,1,304546676,San Antonio Spurs,2.9,Jabari Smith Jr. Under 10.5,2,304546677
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Jabari Smith Jr.,Houston Rockets,11.5,1.53,BetRight,56408836,Jabari Smith Jr. Over 11.5,1,304546678,San Antonio Spurs,2.4,Jabari Smith Jr. Under 11.5,2,304546679
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Jabari Smith Jr.,Houston Rockets,12.5,1.7,BetRight,56408837,Jabari Smith Jr. Over 12.5,1,304546681,San Antonio Spurs,2.05,Jabari Smith Jr. Under 12.5,2,304546680
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Jabari Smith Jr.,Houston Rockets,13.5,1.95,BetRight,56408838,Jabari Smith Jr. Over 13.5,1,304546683,San Antonio Spurs,1.82,Jabari Smith Jr. Under 13.5,2,304546682
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Jabari Smith Jr.,Houston Rockets,14.5,2.25,BetRight,56408839,Jabari Smith Jr. Over 14.5,1,304546684,San Antonio Spurs,1.62,Jabari Smith Jr. Under 14.5,2,304546685
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Devin Vassell,San Antonio Spurs,11.5,1.5,BetRight,56409123,Devin Vassell Over 11.5,1,304548002,Houston Rockets,2.5,Devin Vassell Under 11.5,2,304548003
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Devin Vassell,San Antonio Spurs,12.5,1.68,BetRight,56409124,Devin Vassell Over 12.5,1,304548005,Houston Rockets,2.1,Devin Vassell Under 12.5,2,304548004
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Devin Vassell,San Antonio Spurs,13.5,1.9,BetRight,56409125,Devin Vassell Over 13.5,1,304548007,Houston Rockets,1.86,Devin Vassell Under 13.5,2,304548006
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Devin Vassell,San Antonio Spurs,14.5,2.15,BetRight,56409126,Devin Vassell Over 14.5,1,304548008,Houston Rockets,1.65,Devin Vassell Under 14.5,2,304548009
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Devin Vassell,San Antonio Spurs,15.5,2.5,BetRight,56409127,Devin Vassell Over 15.5,1,304548010,Houston Rockets,1.5,Devin Vassell Under 15.5,2,304548011
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Stephon Castle,San Antonio Spurs,13.5,1.57,BetRight,56409641,Stephon Castle Over 13.5,1,304550116,Houston Rockets,2.3,Stephon Castle Under 13.5,2,304550117
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Stephon Castle,San Antonio Spurs,14.5,1.75,BetRight,56409642,Stephon Castle Over 14.5,1,304550118,Houston Rockets,2,Stephon Castle Under 14.5,2,304550119
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Stephon Castle,San Antonio Spurs,15.5,2,BetRight,56409643,Stephon Castle Over 15.5,1,304550121,Houston Rockets,1.75,Stephon Castle Under 15.5,2,304550120
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Stephon Castle,San Antonio Spurs,16.5,2.3,BetRight,56409644,Stephon Castle Over 16.5,1,304550123,Houston Rockets,1.57,Stephon Castle Under 16.5,2,304550122
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Dylan Harper,San Antonio Spurs,8.5,1.57,BetRight,56409646,Dylan Harper Over 8.5,1,304550127,Houston Rockets,2.3,Dylan Harper Under 8.5,2,304550126
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Dylan Harper,San Antonio Spurs,9.5,1.83,BetRight,56409647,Dylan Harper Over 9.5,1,304550129,Houston Rockets,1.92,Dylan Harper Under 9.5,2,304550128
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Dylan Harper,San Antonio Spurs,10.5,2.15,BetRight,56409648,Dylan Harper Over 10.5,1,304550131,Houston Rockets,1.67,Dylan Harper Under 10.5,2,304550130
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Dylan Harper,San Antonio Spurs,11.5,2.5,BetRight,56409649,Dylan Harper Over 11.5,1,304550133,Houston Rockets,1.48,Dylan Harper Under 11.5,2,304550132
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Keldon Johnson,San Antonio Spurs,9.5,1.5,BetRight,56409652,Keldon Johnson Over 9.5,1,304550139,Houston Rockets,2.4,Keldon Johnson Under 9.5,2,304550138
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Keldon Johnson,San Antonio Spurs,10.5,1.7,BetRight,56409653,Keldon Johnson Over 10.5,1,304550141,Houston Rockets,2.05,Keldon Johnson Under 10.5,2,304550140
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Keldon Johnson,San Antonio Spurs,11.5,1.98,BetRight,56409654,Keldon Johnson Over 11.5,1,304550142,Houston Rockets,1.8,Keldon Johnson Under 11.5,2,304550143
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Keldon Johnson,San Antonio Spurs,12.5,2.3,BetRight,56409655,Keldon Johnson Over 12.5,1,304550145,Houston Rockets,1.57,Keldon Johnson Under 12.5,2,304550144
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Kevin Durant,Houston Rockets,23.5,1.57,BetRight,56409656,Kevin Durant Over 23.5,1,304550146,San Antonio Spurs,2.3,Kevin Durant Under 23.5,2,304550147
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Kevin Durant,Houston Rockets,24.5,1.7,BetRight,56409657,Kevin Durant Over 24.5,1,304550149,San Antonio Spurs,2.05,Kevin Durant Under 24.5,2,304550148
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Kevin Durant,Houston Rockets,25.5,1.91,BetRight,56409658,Kevin Durant Over 25.5,1,304550151,San Antonio Spurs,1.85,Kevin Durant Under 25.5,2,304550150
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Kevin Durant,Houston Rockets,26.5,2.1,BetRight,56409659,Kevin Durant Over 26.5,1,304550152,San Antonio Spurs,1.7,Kevin Durant Under 26.5,2,304550153
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Kevin Durant,Houston Rockets,27.5,2.3,BetRight,56409660,Kevin Durant Over 27.5,1,304550154,San Antonio Spurs,1.57,Kevin Durant Under 27.5,2,304550155
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Reed Sheppard,Houston Rockets,11.5,1.48,BetRight,56409661,Reed Sheppard Over 11.5,1,304550157,San Antonio Spurs,2.5,Reed Sheppard Under 11.5,2,304550156
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Reed Sheppard,Houston Rockets,12.5,1.62,BetRight,56409662,Reed Sheppard Over 12.5,1,304550159,San Antonio Spurs,2.2,Reed Sheppard Under 12.5,2,304550158
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Reed Sheppard,Houston Rockets,13.5,1.83,BetRight,56409663,Reed Sheppard Over 13.5,1,304550160,San Antonio Spurs,1.94,Reed Sheppard Under 13.5,2,304550161
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Reed Sheppard,Houston Rockets,14.5,2.05,BetRight,56409664,Reed Sheppard Over 14.5,1,304550162,San Antonio Spurs,1.7,Reed Sheppard Under 14.5,2,304550163
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Reed Sheppard,Houston Rockets,15.5,2.3,BetRight,56409665,Reed Sheppard Over 15.5,1,304550164,San Antonio Spurs,1.55,Reed Sheppard Under 15.5,2,304550165
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,De'Aaron Fox,San Antonio Spurs,19.5,2.5,BetRight,56414434,De'Aaron Fox Over 19.5,1,304568481,Houston Rockets,1.48,De'Aaron Fox Under 19.5,2,304568482
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Stephon Castle,San Antonio Spurs,12.5,1.42,BetRight,56421607,Stephon Castle Over 12.5,1,304597362,Houston Rockets,2.63,Stephon Castle Under 12.5,2,304597363
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Dylan Harper,San Antonio Spurs,7.5,1.4,BetRight,56421608,Dylan Harper Over 7.5,1,304597364,Houston Rockets,2.8,Dylan Harper Under 7.5,2,304597365
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Keldon Johnson,San Antonio Spurs,13.5,2.63,BetRight,56422123,Keldon Johnson Over 13.5,1,304600605,Houston Rockets,1.44,Keldon Johnson Under 13.5,2,304600606
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Ousmane Dieng,Milwaukee Bucks,9.5,1.4,BetRight,56408946,Ousmane Dieng Over 9.5,1,304547096,Orlando Magic,2.8,Ousmane Dieng Under 9.5,2,304547097
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Ousmane Dieng,Milwaukee Bucks,10.5,1.55,BetRight,56408947,Ousmane Dieng Over 10.5,1,304547098,Orlando Magic,2.3,Ousmane Dieng Under 10.5,2,304547099
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Ousmane Dieng,Milwaukee Bucks,11.5,1.75,BetRight,56408948,Ousmane Dieng Over 11.5,1,304547101,Orlando Magic,2,Ousmane Dieng Under 11.5,2,304547100
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Ousmane Dieng,Milwaukee Bucks,12.5,2,BetRight,56408949,Ousmane Dieng Over 12.5,1,304547103,Orlando Magic,1.75,Ousmane Dieng Under 12.5,2,304547102
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Myles Turner,Milwaukee Bucks,8.5,1.5,BetRight,56408962,Myles Turner Over 8.5,1,304547128,Orlando Magic,2.4,Myles Turner Under 8.5,2,304547129
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Myles Turner,Milwaukee Bucks,9.5,1.7,BetRight,56408963,Myles Turner Over 9.5,1,304547131,Orlando Magic,2.05,Myles Turner Under 9.5,2,304547130
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Myles Turner,Milwaukee Bucks,10.5,2,BetRight,56408964,Myles Turner Over 10.5,1,304547133,Orlando Magic,1.78,Myles Turner Under 10.5,2,304547132
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Paolo Banchero,Orlando Magic,21.5,1.7,BetRight,56408965,Paolo Banchero Over 21.5,1,304547134,Milwaukee Bucks,2.05,Paolo Banchero Under 21.5,2,304547135
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Paolo Banchero,Orlando Magic,22.5,1.91,BetRight,56408966,Paolo Banchero Over 22.5,1,304547136,Milwaukee Bucks,1.85,Paolo Banchero Under 22.5,2,304547137
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Paolo Banchero,Orlando Magic,23.5,2.15,BetRight,56408967,Paolo Banchero Over 23.5,1,304547139,Milwaukee Bucks,1.65,Paolo Banchero Under 23.5,2,304547138
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Paolo Banchero,Orlando Magic,24.5,2.4,BetRight,56408968,Paolo Banchero Over 24.5,1,304547141,Milwaukee Bucks,1.5,Paolo Banchero Under 24.5,2,304547140
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Desmond Bane,Orlando Magic,18.5,1.48,BetRight,56408970,Desmond Bane Over 18.5,1,304547145,Milwaukee Bucks,2.5,Desmond Bane Under 18.5,2,304547144
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Desmond Bane,Orlando Magic,19.5,1.62,BetRight,56408971,Desmond Bane Over 19.5,1,304547147,Milwaukee Bucks,2.2,Desmond Bane Under 19.5,2,304547146
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Desmond Bane,Orlando Magic,21.5,2,BetRight,56408972,Desmond Bane Over 21.5,1,304547148,Milwaukee Bucks,1.78,Desmond Bane Under 21.5,2,304547149
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Desmond Bane,Orlando Magic,22.5,2.25,BetRight,56408973,Desmond Bane Over 22.5,1,304547150,Milwaukee Bucks,1.6,Desmond Bane Under 22.5,2,304547151
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Wendell Carter Jr.,Orlando Magic,7.5,1.42,BetRight,56408974,Wendell Carter Jr. Over 7.5,1,304547153,Milwaukee Bucks,2.75,Wendell Carter Jr. Under 7.5,2,304547152
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Wendell Carter Jr.,Orlando Magic,8.5,1.62,BetRight,56408975,Wendell Carter Jr. Over 8.5,1,304547155,Milwaukee Bucks,2.2,Wendell Carter Jr. Under 8.5,2,304547154
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Wendell Carter Jr.,Orlando Magic,9.5,1.88,BetRight,56408976,Wendell Carter Jr. Over 9.5,1,304547157,Milwaukee Bucks,1.88,Wendell Carter Jr. Under 9.5,2,304547156
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Wendell Carter Jr.,Orlando Magic,10.5,2.25,BetRight,56408978,Wendell Carter Jr. Over 10.5,1,304547161,Milwaukee Bucks,1.62,Wendell Carter Jr. Under 10.5,2,304547160
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Wendell Carter Jr.,Orlando Magic,11.5,2.63,BetRight,56408979,Wendell Carter Jr. Over 11.5,1,304547162,Milwaukee Bucks,1.44,Wendell Carter Jr. Under 11.5,2,304547163
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Tristan Da Silva,NA,7.5,1.42,BetRight,56408980,Tristan Da Silva Over 7.5,1,304547164,NA,2.63,Tristan Da Silva Under 7.5,2,304547165
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Tristan Da Silva,NA,8.5,1.62,BetRight,56408981,Tristan Da Silva Over 8.5,1,304547167,NA,2.25,Tristan Da Silva Under 8.5,2,304547166
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Tristan Da Silva,NA,9.5,1.86,BetRight,56408982,Tristan Da Silva Over 9.5,1,304547169,NA,1.9,Tristan Da Silva Under 9.5,2,304547168
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Tristan Da Silva,NA,10.5,2.15,BetRight,56408983,Tristan Da Silva Over 10.5,1,304547170,NA,1.67,Tristan Da Silva Under 10.5,2,304547171
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Tristan Da Silva,NA,11.5,2.5,BetRight,56408984,Tristan Da Silva Over 11.5,1,304547173,NA,1.48,Tristan Da Silva Under 11.5,2,304547172
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Jalen Suggs,Orlando Magic,12.5,1.55,BetRight,56408985,Jalen Suggs Over 12.5,1,304547175,Milwaukee Bucks,2.38,Jalen Suggs Under 12.5,2,304547174
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Jalen Suggs,Orlando Magic,13.5,1.75,BetRight,56408986,Jalen Suggs Over 13.5,1,304547177,Milwaukee Bucks,2,Jalen Suggs Under 13.5,2,304547176
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Jalen Suggs,Orlando Magic,14.5,1.98,BetRight,56408987,Jalen Suggs Over 14.5,1,304547178,Milwaukee Bucks,1.78,Jalen Suggs Under 14.5,2,304547179
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Jalen Suggs,Orlando Magic,15.5,2.25,BetRight,56408988,Jalen Suggs Over 15.5,1,304547181,Milwaukee Bucks,1.6,Jalen Suggs Under 15.5,2,304547180
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Jalen Suggs,Orlando Magic,16.5,2.63,BetRight,56408989,Jalen Suggs Over 16.5,1,304547183,Milwaukee Bucks,1.45,Jalen Suggs Under 16.5,2,304547182
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Paolo Banchero,Orlando Magic,20.5,1.55,BetRight,56409311,Paolo Banchero Over 20.5,1,304548763,Milwaukee Bucks,2.3,Paolo Banchero Under 20.5,2,304548764
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Desmond Bane,Orlando Magic,20.5,1.78,BetRight,56409312,Desmond Bane Over 20.5,1,304548766,Milwaukee Bucks,1.98,Desmond Bane Under 20.5,2,304548765
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Ryan Rollins,Milwaukee Bucks,18.5,1.6,BetRight,56410810,Ryan Rollins Over 18.5,1,304554117,Orlando Magic,2.25,Ryan Rollins Under 18.5,2,304554118
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Ousmane Dieng,Milwaukee Bucks,13.5,2.3,BetRight,56420296,Ousmane Dieng Over 13.5,1,304591259,Orlando Magic,1.55,Ousmane Dieng Under 13.5,2,304591258
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,AJ Green,Milwaukee Bucks,7.5,1.53,BetRight,56420298,AJ Green Over 7.5,1,304591262,Orlando Magic,2.4,AJ Green Under 7.5,2,304591263
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,AJ Green,Milwaukee Bucks,8.5,1.7,BetRight,56420299,AJ Green Over 8.5,1,304591265,Orlando Magic,2.05,AJ Green Under 8.5,2,304591264
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,AJ Green,Milwaukee Bucks,9.5,2.05,BetRight,56420300,AJ Green Over 9.5,1,304591267,Orlando Magic,1.7,AJ Green Under 9.5,2,304591266
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,AJ Green,Milwaukee Bucks,10.5,2.3,BetRight,56420301,AJ Green Over 10.5,1,304591268,Orlando Magic,1.57,AJ Green Under 10.5,2,304591269
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,AJ Green,Milwaukee Bucks,11.5,2.75,BetRight,56420302,AJ Green Over 11.5,1,304591270,Orlando Magic,1.42,AJ Green Under 11.5,2,304591271
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Kyle Kuzma,Milwaukee Bucks,12.5,1.48,BetRight,56420303,Kyle Kuzma Over 12.5,1,304591273,Orlando Magic,2.5,Kyle Kuzma Under 12.5,2,304591272
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Kyle Kuzma,Milwaukee Bucks,13.5,1.68,BetRight,56420304,Kyle Kuzma Over 13.5,1,304591275,Orlando Magic,2.15,Kyle Kuzma Under 13.5,2,304591274
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Kyle Kuzma,Milwaukee Bucks,14.5,1.91,BetRight,56420305,Kyle Kuzma Over 14.5,1,304591276,Orlando Magic,1.86,Kyle Kuzma Under 14.5,2,304591277
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Kyle Kuzma,Milwaukee Bucks,15.5,2.15,BetRight,56420306,Kyle Kuzma Over 15.5,1,304591279,Orlando Magic,1.65,Kyle Kuzma Under 15.5,2,304591278
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Kyle Kuzma,Milwaukee Bucks,16.5,2.5,BetRight,56420307,Kyle Kuzma Over 16.5,1,304591281,Orlando Magic,1.48,Kyle Kuzma Under 16.5,2,304591280
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Ryan Rollins,Milwaukee Bucks,19.5,1.75,BetRight,56420309,Ryan Rollins Over 19.5,1,304591284,Orlando Magic,2,Ryan Rollins Under 19.5,2,304591285
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Ryan Rollins,Milwaukee Bucks,20.5,1.95,BetRight,56420310,Ryan Rollins Over 20.5,1,304591287,Orlando Magic,1.82,Ryan Rollins Under 20.5,2,304591286
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Ryan Rollins,Milwaukee Bucks,21.5,2.15,BetRight,56420311,Ryan Rollins Over 21.5,1,304591288,Orlando Magic,1.65,Ryan Rollins Under 21.5,2,304591289
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Myles Turner,Milwaukee Bucks,11.5,2.3,BetRight,56420312,Myles Turner Over 11.5,1,304591290,Orlando Magic,1.57,Myles Turner Under 11.5,2,304591291
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Myles Turner,Milwaukee Bucks,12.5,2.8,BetRight,56420313,Myles Turner Over 12.5,1,304591293,Orlando Magic,1.4,Myles Turner Under 12.5,2,304591292
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Ryan Rollins,Milwaukee Bucks,22.5,2.5,BetRight,56421976,Ryan Rollins Over 22.5,1,304599507,Orlando Magic,1.5,Ryan Rollins Under 22.5,2,304599508
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Precious Achiuwa,Sacramento Kings,12.5,1.42,BetRight,56415360,Precious Achiuwa Over 12.5,1,304571772,Chicago Bulls,2.75,Precious Achiuwa Under 12.5,2,304571773
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Precious Achiuwa,Sacramento Kings,13.5,1.57,BetRight,56415361,Precious Achiuwa Over 13.5,1,304571775,Chicago Bulls,2.3,Precious Achiuwa Under 13.5,2,304571774
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Precious Achiuwa,Sacramento Kings,14.5,1.8,BetRight,56415362,Precious Achiuwa Over 14.5,1,304571777,Chicago Bulls,1.96,Precious Achiuwa Under 14.5,2,304571776
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Precious Achiuwa,Sacramento Kings,15.5,2.05,BetRight,56415363,Precious Achiuwa Over 15.5,1,304571779,Chicago Bulls,1.7,Precious Achiuwa Under 15.5,2,304571778
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Precious Achiuwa,Sacramento Kings,16.5,2.4,BetRight,56415364,Precious Achiuwa Over 16.5,1,304571780,Chicago Bulls,1.53,Precious Achiuwa Under 16.5,2,304571781
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Russell Westbrook,Sacramento Kings,13.5,1.53,BetRight,56417248,Russell Westbrook Over 13.5,1,304579254,Chicago Bulls,2.4,Russell Westbrook Under 13.5,2,304579255
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Russell Westbrook,Sacramento Kings,14.5,1.73,BetRight,56417249,Russell Westbrook Over 14.5,1,304579256,Chicago Bulls,2.05,Russell Westbrook Under 14.5,2,304579257
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Russell Westbrook,Sacramento Kings,15.5,1.96,BetRight,56417250,Russell Westbrook Over 15.5,1,304579258,Chicago Bulls,1.8,Russell Westbrook Under 15.5,2,304579259
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Russell Westbrook,Sacramento Kings,16.5,2.25,BetRight,56417251,Russell Westbrook Over 16.5,1,304579260,Chicago Bulls,1.6,Russell Westbrook Under 16.5,2,304579261
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Russell Westbrook,Sacramento Kings,17.5,2.63,BetRight,56417252,Russell Westbrook Over 17.5,1,304579262,Chicago Bulls,1.45,Russell Westbrook Under 17.5,2,304579263
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,DeMar DeRozan,Sacramento Kings,13.5,1.45,BetRight,56418469,DeMar DeRozan Over 13.5,1,304584071,Chicago Bulls,2.63,DeMar DeRozan Under 13.5,2,304584072
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,DeMar DeRozan,Sacramento Kings,14.5,1.62,BetRight,56418470,DeMar DeRozan Over 14.5,1,304584073,Chicago Bulls,2.2,DeMar DeRozan Under 14.5,2,304584074
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,DeMar DeRozan,Sacramento Kings,15.5,1.83,BetRight,56418471,DeMar DeRozan Over 15.5,1,304584075,Chicago Bulls,1.92,DeMar DeRozan Under 15.5,2,304584076
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,DeMar DeRozan,Sacramento Kings,16.5,2.1,BetRight,56418472,DeMar DeRozan Over 16.5,1,304584077,Chicago Bulls,1.7,DeMar DeRozan Under 16.5,2,304584078
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,DeMar DeRozan,Sacramento Kings,17.5,2.4,BetRight,56418473,DeMar DeRozan Over 17.5,1,304584079,Chicago Bulls,1.5,DeMar DeRozan Under 17.5,2,304584080
